frame,componente,problema,codigo_problema,area_px,largura_px,altura_px,x_px,y_px,proporcao_largura_altura,preenchimento,circularidade,tocou_crop_vertical,tocou_borda_lateral,threshold_usado,percentil_escuro_q,min_altura_config_px,min_largura_config_px,min_area_config_px
3,8,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,155.0,16.0,17.0,0.0,216.0,0.9411764705882353,0.5698529411764706,0.7032624879502289,False,True,75.0,37.0,70.0,80.0,6000.0
3,9,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,224.5,24.0,16.0,404.0,177.0,1.5,0.5846354166666666,0.5013747871112691,False,False,75.0,37.0,70.0,80.0,6000.0
3,10,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,182.5,21.0,16.0,354.0,113.0,1.3125,0.5431547619047619,0.5313271813019038,False,False,75.0,37.0,70.0,80.0,6000.0
3,11,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2958.0,174.0,66.0,261.0,0.0,2.6363636363636362,0.25757575757575757,0.09509152955975501,True,False,75.0,37.0,70.0,80.0,6000.0
4,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,110.0,25.0,10.0,402.0,408.0,2.5,0.44,0.41873005741404734,False,False,75.0,37.0,70.0,80.0,6000.0
4,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,3.0,369.0,398.0,1.3333333333333333,0.3333333333333333,0.8573716241035623,False,False,75.0,37.0,70.0,80.0,6000.0
4,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,12.0,7.0,5.0,370.0,385.0,1.4,0.34285714285714286,0.6430287180776717,False,False,75.0,37.0,70.0,80.0,6000.0
4,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,6.0,5.0,3.0,375.0,374.0,1.6666666666666667,0.4,0.8085181428902574,False,False,75.0,37.0,70.0,80.0,6000.0
4,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,17.0,9.0,4.0,379.0,362.0,2.25,0.4722222222222222,0.6251822815242696,False,False,75.0,37.0,70.0,80.0,6000.0
4,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,16.0,10.0,3.0,369.0,339.0,3.3333333333333335,0.5333333333333333,0.5203574969632394,False,False,75.0,37.0,70.0,80.0,6000.0
4,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,76.5,23.0,8.0,410.0,301.0,2.875,0.4157608695652174,0.3616654252460705,False,False,75.0,37.0,70.0,80.0,6000.0
4,8,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,155.0,16.0,17.0,0.0,216.0,0.9411764705882353,0.5698529411764706,0.7032624879502289,False,True,75.0,37.0,70.0,80.0,6000.0
4,9,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,224.5,24.0,16.0,404.0,177.0,1.5,0.5846354166666666,0.5013747871112691,False,False,75.0,37.0,70.0,80.0,6000.0
4,10,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,182.5,21.0,16.0,354.0,113.0,1.3125,0.5431547619047619,0.5313271813019038,False,False,75.0,37.0,70.0,80.0,6000.0
4,11,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,3010.5,174.0,66.0,261.0,0.0,2.6363636363636362,0.2621473354231975,0.09784496843889724,True,False,75.0,37.0,70.0,80.0,6000.0
5,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,110.0,25.0,10.0,402.0,408.0,2.5,0.44,0.41873005741404734,False,False,75.0,37.0,70.0,80.0,6000.0
5,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,3.0,369.0,398.0,1.3333333333333333,0.3333333333333333,0.8573716241035623,False,False,75.0,37.0,70.0,80.0,6000.0
5,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,12.0,7.0,5.0,370.0,385.0,1.4,0.34285714285714286,0.6430287180776717,False,False,75.0,37.0,70.0,80.0,6000.0
5,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,9.0,6.0,4.0,374.0,374.0,1.5,0.375,0.7255305683555883,False,False,75.0,37.0,70.0,80.0,6000.0
5,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,17.0,9.0,4.0,379.0,362.0,2.25,0.4722222222222222,0.6251822815242696,False,False,75.0,37.0,70.0,80.0,6000.0
5,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,12.0,8.0,3.0,369.0,339.0,2.6666666666666665,0.5,0.6151515150938157,False,False,75.0,37.0,70.0,80.0,6000.0
5,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,76.5,23.0,8.0,410.0,301.0,2.875,0.4157608695652174,0.3616654252460705,False,False,75.0,37.0,70.0,80.0,6000.0
5,8,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,155.0,16.0,17.0,0.0,216.0,0.9411764705882353,0.5698529411764706,0.7032624879502289,False,True,75.0,37.0,70.0,80.0,6000.0
5,9,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,224.5,24.0,16.0,404.0,177.0,1.5,0.5846354166666666,0.5013747871112691,False,False,75.0,37.0,70.0,80.0,6000.0
5,10,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,180.5,20.0,16.0,354.0,113.0,1.25,0.5640625,0.5590219661280785,False,False,75.0,37.0,70.0,80.0,6000.0
5,11,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,3004.5,174.0,66.0,261.0,0.0,2.6363636363636362,0.26162486938349006,0.09817244123641039,True,False,75.0,37.0,70.0,80.0,6000.0
6,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,110.0,25.0,10.0,402.0,408.0,2.5,0.44,0.41873005741404734,False,False,75.0,37.0,70.0,80.0,6000.0
6,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,370.0,398.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,37.0,70.0,80.0,6000.0
6,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,22.0,9.0,7.0,369.0,384.0,1.2857142857142858,0.3492063492063492,0.6286550328877581,False,False,75.0,37.0,70.0,80.0,6000.0
6,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,10.5,6.0,5.0,374.0,374.0,1.2,0.35,0.6829692364013897,False,False,75.0,37.0,70.0,80.0,6000.0
6,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,14.0,8.0,4.0,379.0,362.0,2.0,0.4375,0.6473589832878452,False,False,75.0,37.0,70.0,80.0,6000.0
6,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,14.0,9.0,3.0,369.0,339.0,3.0,0.5185185185185185,0.5643015462265515,False,False,75.0,37.0,70.0,80.0,6000.0
6,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,76.5,23.0,8.0,410.0,301.0,2.875,0.4157608695652174,0.3616654252460705,False,False,75.0,37.0,70.0,80.0,6000.0
6,8,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,155.0,16.0,17.0,0.0,216.0,0.9411764705882353,0.5698529411764706,0.7032624879502289,False,True,75.0,37.0,70.0,80.0,6000.0
6,9,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,224.5,24.0,16.0,404.0,177.0,1.5,0.5846354166666666,0.5013747871112691,False,False,75.0,37.0,70.0,80.0,6000.0
6,10,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,180.5,20.0,16.0,354.0,113.0,1.25,0.5640625,0.5590219661280785,False,False,75.0,37.0,70.0,80.0,6000.0
6,11,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2998.5,174.0,66.0,261.0,0.0,2.6363636363636362,0.26110240334378265,0.09823867961483308,True,False,75.0,37.0,70.0,80.0,6000.0
7,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,112.0,25.0,10.0,402.0,408.0,2.5,0.448,0.43890890092226204,False,False,75.0,37.0,70.0,80.0,6000.0
7,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,370.0,398.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,37.0,70.0,80.0,6000.0
7,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,22.0,9.0,7.0,369.0,384.0,1.2857142857142858,0.3492063492063492,0.6286550328877581,False,False,75.0,37.0,70.0,80.0,6000.0
7,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,10.5,6.0,5.0,374.0,374.0,1.2,0.35,0.6829692364013897,False,False,75.0,37.0,70.0,80.0,6000.0
7,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,14.0,8.0,4.0,379.0,362.0,2.0,0.4375,0.6473589832878452,False,False,75.0,37.0,70.0,80.0,6000.0
7,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,14.0,9.0,3.0,369.0,339.0,3.0,0.5185185185185185,0.5643015462265515,False,False,75.0,37.0,70.0,80.0,6000.0
7,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,76.5,23.0,8.0,410.0,301.0,2.875,0.4157608695652174,0.3616654252460705,False,False,75.0,37.0,70.0,80.0,6000.0
7,8,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,155.0,16.0,17.0,0.0,216.0,0.9411764705882353,0.5698529411764706,0.7032624879502289,False,True,75.0,37.0,70.0,80.0,6000.0
7,9,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,224.5,24.0,16.0,404.0,177.0,1.5,0.5846354166666666,0.5013747871112691,False,False,75.0,37.0,70.0,80.0,6000.0
7,10,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,180.5,20.0,16.0,354.0,113.0,1.25,0.5640625,0.5590219661280785,False,False,75.0,37.0,70.0,80.0,6000.0
7,11,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2986.0,174.0,66.0,261.0,0.0,2.6363636363636362,0.2600139324277255,0.09712447303291326,True,False,75.0,37.0,70.0,80.0,6000.0
8,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,112.0,25.0,10.0,402.0,408.0,2.5,0.448,0.43890890092226204,False,False,75.0,37.0,70.0,80.0,6000.0
8,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,370.0,398.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,37.0,70.0,80.0,6000.0
8,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,22.0,9.0,7.0,369.0,384.0,1.2857142857142858,0.3492063492063492,0.6286550328877581,False,False,75.0,37.0,70.0,80.0,6000.0
8,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,10.5,6.0,5.0,374.0,374.0,1.2,0.35,0.6829692364013897,False,False,75.0,37.0,70.0,80.0,6000.0
8,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,14.0,8.0,4.0,379.0,362.0,2.0,0.4375,0.6473589832878452,False,False,75.0,37.0,70.0,80.0,6000.0
8,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,14.0,9.0,3.0,369.0,339.0,3.0,0.5185185185185185,0.5643015462265515,False,False,75.0,37.0,70.0,80.0,6000.0
8,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,76.5,23.0,8.0,410.0,301.0,2.875,0.4157608695652174,0.3616654252460705,False,False,75.0,37.0,70.0,80.0,6000.0
8,8,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,155.0,16.0,17.0,0.0,216.0,0.9411764705882353,0.5698529411764706,0.7032624879502289,False,True,75.0,37.0,70.0,80.0,6000.0
8,9,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,224.5,24.0,16.0,404.0,177.0,1.5,0.5846354166666666,0.5013747871112691,False,False,75.0,37.0,70.0,80.0,6000.0
8,10,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,180.5,20.0,16.0,354.0,113.0,1.25,0.5640625,0.5590219661280785,False,False,75.0,37.0,70.0,80.0,6000.0
8,11,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2952.5,174.0,66.0,261.0,0.0,2.6363636363636362,0.25709683037269243,0.0937417399354574,True,False,75.0,37.0,70.0,80.0,6000.0
